"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"1/18/2000","-85.625","37.9357986450195","244","3.54700000000003","-3.214","1.6719816528","3.6331524547695","0.831209486864958","8.4039192",
"1/19/2000","-85.625","37.9357986450195","244","4.08800000000002","-4.83600000000001","1.0540010448","2.59949124296751","0.736908593241625","5.19081084",
"1/20/2000","-85.625","37.9357986450195","244","2.28100000000001","-8.71800000000002","0.7844918184","7.25296345906418","0.679807741043461","9.9101196",
"1/21/2000","-85.625","37.9357986450195","244","-3.43700000000001","-12.451","0","3.44086994105569","0.561002915692461","12.4879518",
"1/22/2000","-85.625","37.9357986450195","244","-1.03199999999998","-8.01499999999999","2.707100352","3.36452888995656","0.758563343585721","3.33798732",
"1/23/2000","-85.625","37.9357986450195","244","1.99799999999999","-5.80700000000002","0.2935407888","2.08888176675247","0.910063098607507","8.8124616",
"1/24/2000","-85.625","37.9357986450195","244","-3.33999999999998","-12.719","0.2094268824","3.73205171578052","0.850522100496384","12.90200796",
"1/25/2000","-85.625","37.9357986450195","244","-3.79899999999998","-14.738","0.477218736","4.25716595535662","0.850111711891436","10.07674056",
"1/26/2000","-85.625","37.9357986450195","244","-4.34699999999998","-8.87900000000002","0.631713996","4.72980091267222","0.846181567329409","9.52233624",
"1/27/2000","-85.625","37.9357986450195","244","-6.58300000000003","-15.265","0.017166132","3.28568205437614","0.800812436032056","13.57402392",
"1/28/2000","-85.625","37.9357986450195","244","-2.82299999999998","-11.474","0","5.09357313511656","0.73157198339441","9.90101376",
"1/29/2000","-85.625","37.9357986450195","244","1.26900000000001","-6.47500000000002","6.3789386544","4.6269803458695","0.900283541609988","1.89511812",
"1/30/2000","-85.625","37.9357986450195","244","0.812000000000012","-4.76999999999998","1.658249352","4.48530343922968","0.873561054478637","7.67092608",
"1/31/2000","-85.625","37.9357986450195","244","0.271000000000015","-5.30000000000001","0.38108844","5.28641448089836","0.852038926320503","12.34963044",
"2/1/2000","-85.625","37.9357986450195","244","0.540999999999997","-5.14499999999998","0.775909584","4.75594240438757","0.877191033976755","11.78161632",
"2/2/2000","-85.625","37.9357986450195","244","0.451999999999998","-9.82100000000003","0.26435844","2.81473958743971","0.869341859679619","13.9206366",
"2/3/2000","-85.625","37.9357986450195","244","3.34899999999999","-3.67399999999998","1.163864304","6.39741654582943","0.925441130058765","5.57999982",
"2/4/2000","-85.625","37.9357986450195","244","0.319999999999993","-1.86000000000001","1.80931104","5.83866686392447","0.87011906070509","6.56072118",
"2/5/2000","-85.625","37.9357986450195","244","1.55200000000002","-4.173","0.655746516","3.9845309865604","0.839366675472455","13.6690821",
"2/6/2000","-85.625","37.9357986450195","244","5.42000000000002","-5.30200000000002","0","2.70762905881843","0.755918979621289","13.1709924",
"2/7/2000","-85.625","37.9357986450195","244","10.977","-1.15300000000002","0.07209774","4.37904904868293","0.761795754029187","13.91478876",
"2/8/2000","-85.625","37.9357986450195","244","6.65600000000001","-0.0559999999999832","0.6900788592","2.29676621224893","0.908143574735403","4.35110364",
"2/9/2000","-85.625","37.9357986450195","244","13.92","1.48899999999998","0.0068664528","4.9610706158271","0.753924672459647","14.2480638",
"2/10/2000","-85.625","37.9357986450195","244","19.239","6.59500000000003","0.4411696248","6.79245134028724","0.709737082603073","11.8313397",
"2/11/2000","-85.625","37.9357986450195","244","13.634","1.35700000000003","5.62362642","5.20596642119268","0.859936627630857","4.4731674",
"2/12/2000","-85.625","37.9357986450195","244","6.93900000000002","-0.649000000000001","4.5953711784","4.21082268890201","0.817515426747388","13.80802158",
"2/13/2000","-85.625","37.9357986450195","244","14.486","1.39400000000001","17.530054956","5.78528172264449","0.932400896604734","4.38963894",
"2/14/2000","-85.625","37.9357986450195","244","10.095","1.66500000000002","4.432296528","5.00126157236743","0.873518215220694","4.9647969",
"2/15/2000","-85.625","37.9357986450195","244","10.499","-2.05599999999998","0.0617980968","4.10945214819022","0.729457207434079","14.46103548",
"2/16/2000","-85.625","37.9357986450195","244","12.109","-0.610000000000014","0.236892312","5.46590497547446","0.789215265295476","11.73470238",
"2/17/2000","-85.625","37.9357986450195","244","8.40199999999999","-1.221","3.474424224","5.29872712444022","0.725799402968578","10.42751322",
"2/18/2000","-85.625","37.9357986450195","244","16.485","4.33600000000001","54.72218016","9.0778092248391","0.941511551565913","0.607668948",
"2/19/2000","-85.625","37.9357986450195","244","5.904","-1.161","1.7269149888","4.88746698357821","0.824433482724226","7.75276812",
"2/20/2000","-85.625","37.9357986450195","244","8.38","-2.37599999999998","0","3.74542088682076","0.782346897532273","16.4639241",
"2/21/2000","-85.625","37.9357986450195","244","12.615","-2.82900000000001","0","2.49891051624764","0.652697256786691","16.7378544",
"2/22/2000","-85.625","37.9357986450195","244","12.104","7.00799999999998","0.4016876544","5.44818343950352","0.651999958387641","2.94367446",
"2/23/2000","-85.625","37.9357986450195","244","18.933","9.053","0.247192308","5.84744404634687","0.570181832591628","14.97892464",
"2/24/2000","-85.625","37.9357986450195","244","16.844","10.827","5.5927287144","7.345411704594","0.811357902173776","5.76118134",
"2/25/2000","-85.625","37.9357986450195","244","23.033","14.178","0.1270294344","5.31500153068415","0.721227987352295","15.14609784",
"2/26/2000","-85.625","37.9357986450195","244","21.443","15.286","0.0720978264","7.52983361863369","0.644157825157615","7.01110692",
"2/27/2000","-85.625","37.9357986450195","244","16.016","4.58699999999999","10.32714864","5.33634267160843","0.784855073258876","12.6406134",
"2/28/2000","-85.625","37.9357986450195","244","14.359","1.84100000000001","0","2.18805936164441","0.593275567967372","17.9857116",
"2/29/2000","-85.625","37.9357986450195","244","19.248","4.38400000000001","0","4.54322120719303","0.535955600852247","17.88671232",
"3/1/2000","-85.625","37.9357986450195","244","15.741","6.32900000000001","1.1226654864","7.01463072223237","0.685286224922753","9.3126924",
"3/2/2000","-85.625","37.9357986450195","244","11.47","2.83800000000002","0","3.74357575593125","0.676735251501187","18.15418008",
"3/3/2000","-85.625","37.9357986450195","244","6.33499999999998","2.358","0.353622312","3.6011234326225","0.688701489031971","4.37157792",
"3/4/2000","-85.625","37.9357986450195","244","13.312","0.65100000000001","0","3.54297078379688","0.581414867034872","18.87709968",
"3/5/2000","-85.625","37.9357986450195","244","17.99","2.66199999999998","0","2.61797388311718","0.57559182060336","18.62538768",
"3/6/2000","-85.625","37.9357986450195","244","20.429","3.24799999999999","0","1.69637730623826","0.560843019035665","19.283175",
"3/7/2000","-85.625","37.9357986450195","244","25.507","9.541","0","3.61274937263806","0.439412214399296","18.379854",
"3/8/2000","-85.625","37.9357986450195","244","25.508","13.185","0","5.61945945404192","0.471995017956157","18.91305072",
"3/9/2000","-85.625","37.9357986450195","244","22.648","9.46800000000002","0.048065184","7.56952293547972","0.517012151247683","19.40478408",
"3/10/2000","-85.625","37.9357986450195","244","17.553","4.25400000000002","0","3.24576131498198","0.560129891344488","19.31895432",
"3/11/2000","-85.625","37.9357986450195","244","7.512","-0.889999999999986","11.97509886","5.51982842182956","0.769221691470784","1.7121375",
"3/12/2000","-85.625","37.9357986450195","244","7.75400000000002","-4.00400000000002","0.2643583464","3.93878468840315","0.638745417751545","20.8340406",
"3/13/2000","-85.625","37.9357986450195","244","11.873","-2.05099999999999","0.0068664528","2.31303856297107","0.510974186319737","15.08490072",
"3/14/2000","-85.625","37.9357986450195","244","17.645","3.87700000000001","0","3.25141590841278","0.495537033319709","20.2414554",
"3/15/2000","-85.625","37.9357986450195","244","21.924","8.72800000000001","0","5.45241781097938","0.525251001961072","19.22074128",
"3/16/2000","-85.625","37.9357986450195","244","14.746","2.77199999999999","37.5131286","4.77044927753646","0.901567521622427","0.88711884",
"3/17/2000","-85.625","37.9357986450195","244","7.85300000000001","-1.31200000000001","0.176811336","5.50250826004173","0.62476938177149","21.9496482",
"3/18/2000","-85.625","37.9357986450195","244","15.226","-1.38999999999999","0.0377654904","3.96234276369982","0.630898848328535","19.9325826",
"3/19/2000","-85.625","37.9357986450195","244","11.321","9.07900000000001","28.446001992","5.23146432865954","0.932952634555536","1.43460036",
"3/20/2000","-85.625","37.9357986450195","244","12.231","5.68700000000001","7.365996216","4.20740688500467","0.86803819246173","8.77010256",
"3/21/2000","-85.625","37.9357986450195","244","15.091","2.60599999999999","0","1.79724506803586","0.778204363415903","21.36925908",
"3/22/2000","-85.625","37.9357986450195","244","17.369","5.291","0","2.9055440168935","0.768030934996301","21.9198375",
"3/23/2000","-85.625","37.9357986450195","244","20.457","6.43000000000001","0","3.23031557931779","0.763012020299345","22.1263947",
"3/24/2000","-85.625","37.9357986450195","244","24.707","10.36","0","5.01916177009806","0.680806651137774","21.5067357",
"3/25/2000","-85.625","37.9357986450195","244","22.5","12.016","0.041198724","4.29214145224544","0.627227670127204","19.47904002",
"3/26/2000","-85.625","37.9357986450195","244","21.191","6.45699999999999","0","2.41239978872713","0.435810589419162","23.1464808",
"3/27/2000","-85.625","37.9357986450195","244","14.394","8.04899999999998","5.3901710064","5.36667527120339","0.596569303585466","21.8293272",
"3/28/2000","-85.625","37.9357986450195","244","9.858","3.06200000000001","1.6479493056","6.13321126471889","0.634132681678563","20.7884241",
"3/29/2000","-85.625","37.9357986450195","244","15.972","-1.06599999999997","0.102996684","1.38731660316348","0.594056123264004","21.81948255",
"3/30/2000","-85.625","37.9357986450195","244","16.316","6.375","1.6084676592","2.98977097651768","0.623381083157584","22.03374303",
"3/31/2000","-85.625","37.9357986450195","244","17.935","2.536","0","2.85459621619581","0.514167362315895","24.576305832",
"4/1/2000","-85.625","37.9357986450195","244","24.603","3.60300000000001","2.77232796","3.27853281335938","0.59121591213049","20.14722945",
"4/2/2000","-85.625","37.9357986450195","244","20.018","14.735","9.4997424744","4.89415602683965","0.86398131775689","8.54746425",
"4/3/2000","-85.625","37.9357986450195","244","15.995","9.61099999999999","29.66823288","4.11513853451282","0.944627899242349","1.85838768",
"4/4/2000","-85.625","37.9357986450195","244","8.88999999999999","2.19299999999998","1.6530985584","6.06110697581175","0.624818236569673","19.22456475",
"4/5/2000","-85.625","37.9357986450195","244","15.432","0.625999999999976","0","5.31250812950689","0.469213662548761","21.003751368",
"4/6/2000","-85.625","37.9357986450195","244","23.613","10.543","0","5.22790818912712","0.611660356047403","24.0788241",
"4/7/2000","-85.625","37.9357986450195","244","19.559","10.931","8.349611148","5.07001015577536","0.840734601960694","6.77227221",
"4/8/2000","-85.625","37.9357986450195","244","15.719","0.603000000000009","6.337738548","7.15769892031962","0.744136193805247","11.368015002",
"4/9/2000","-85.625","37.9357986450195","244","15.55","-3.48899999999998","0","4.54371664555239","0.617644025200508","25.805925",
"4/10/2000","-85.625","37.9357986450195","244","20.471","4.012","0","2.92882864411073","0.559910515700311","23.315452182",
"4/11/2000","-85.625","37.9357986450195","244","14.986","7.75299999999999","8.758160568","4.56557387981956","0.781698737766192","3.105452502",
"4/12/2000","-85.625","37.9357986450195","244","13.116","0.961000000000013","0.0274658328","3.49080829787952","0.685924328033331","22.589441532",
"4/13/2000","-85.625","37.9357986450195","244","17.709","4.00799999999998","0","3.7127407936973","0.611454155813778","21.792483468",
"4/14/2000","-85.625","37.9357986450195","244","18.446","7.90800000000002","0.2617836984","1.99949605681499","0.870848234299949","8.720379324",
"4/15/2000","-85.625","37.9357986450195","244","22.59","8.89299999999997","0.1476287424","2.02783132588799","0.840478496878326","11.760362568",
"4/16/2000","-85.625","37.9357986450195","244","24.49","10.695","0.3656386584","2.76298702657352","0.733614482521317","25.440130332",
"4/17/2000","-85.625","37.9357986450195","244","14.896","8.01799999999997","4.5953770752","4.68996905662484","0.910709421429345","5.46496659",
"4/18/2000","-85.625","37.9357986450195","244","17.37","8.35500000000002","0.435162024","3.11239394403158","0.79012480030935","19.689413166",
"4/19/2000","-85.625","37.9357986450195","244","24.67","6.459","0","3.24013390590225","0.662835701674058","26.771283936",
"4/20/2000","-85.625","37.9357986450195","244","27.113","12.415","2.35176372","7.29156884323468","0.608297643513888","18.0672732",
"4/21/2000","-85.625","37.9357986450195","244","11.399","6.43099999999998","2.514839688","6.37365446553319","0.74099017852675","3.359363688",
"4/22/2000","-85.625","37.9357986450195","244","18.623","3.58499999999998","0.28152468","3.77246844308754","0.623806040876019","27.338346018",
"4/23/2000","-85.625","37.9357986450195","244","21.047","3.029","0","2.30017793559966","0.520712247683604","19.337796",
"4/24/2000","-85.625","37.9357986450195","244","11.546","9.01400000000001","13.813596972","4.87438683212705","0.823199117463422","3.217557132",
"4/25/2000","-85.625","37.9357986450195","244","20.882","8.21600000000001","0.2986907328","4.65317106577211","0.633894879461566","26.78377554",
"4/26/2000","-85.625","37.9357986450195","244","18.818","3.96699999999998","0","2.84249955266806","0.535741325738373","28.49186376",
"4/27/2000","-85.625","37.9357986450195","244","21.344","4.97500000000002","0.1424790864","2.61655849872464","0.523696017489002","21.862299474",
"4/28/2000","-85.625","37.9357986450195","244","21.847","6.49400000000003","0.024032592","2.98025069917021","0.551401252416376","27.889311132",
"4/29/2000","-85.625","37.9357986450195","244","22.867","4.64299999999997","0.2300265864","1.76592597008002","0.575493059736995","23.140065708",
"4/30/2000","-85.625","37.9357986450195","244","26.5","5.28899999999999","0","1.62090895276814","0.503888464158673","28.939842036",
"5/1/2000","-85.625","37.9357986450195","244","24.372","10.644","0.954438084","4.20580040620033","0.552442652573335","8.058375",
"5/2/2000","-85.625","37.9357986450195","244","24.849","14.076","3.50876052","3.48863431016984","0.651889002339649","27.37456983",
"5/3/2000","-85.625","37.9357986450195","244","29.393","12.372","1.45397394","2.66944037840232","0.648529017726845","17.580610044",
"5/4/2000","-85.625","37.9357986450195","244","25.802","16.405","6.7840605","2.99955172336828","0.832668817111346","26.29264959",
"5/5/2000","-85.625","37.9357986450195","244","29.611","15.549","0.15449544","3.26946597942786","0.698054071408392","18.54051138",
"5/6/2000","-85.625","37.9357986450195","244","30.466","15.953","0","3.27230663249974","0.591930540610497","23.085725688",
"5/7/2000","-85.625","37.9357986450195","244","30.5","18.18","0","4.21828863137451","0.532682599617586","20.370427902",
"5/8/2000","-85.625","37.9357986450195","244","30.44","21.245","0.0034332264","5.95998661322498","0.509460415158837","24.430220226",
"5/9/2000","-85.625","37.9357986450195","244","30.865","19.824","0.0892638","6.46798722378742","0.538994083991413","26.814040056",
"5/10/2000","-85.625","37.9357986450195","244","24.486","9.47300000000001","3.331944","3.40730533076844","0.658410292170765","25.224922044",
"5/11/2000","-85.625","37.9357986450195","244","31.215","9.74000000000001","0","4.6504345060876","0.507277962993994","28.765459584",
"5/12/2000","-85.625","37.9357986450195","244","32.119","21.894","0","5.99361445544317","0.535986209339047","28.211005044",
"5/13/2000","-85.625","37.9357986450195","244","25.543","11.333","9.630198324","4.84104136300442","0.586102477355309","23.42891088",
"5/14/2000","-85.625","37.9357986450195","244","19.932","4.55599999999998","0","3.06929768962871","0.465457108374256","30.300864948",
"5/15/2000","-85.625","37.9357986450195","244","24.078","3.149","0","2.03832919869719","0.484408321459967","30.001609836",
"5/16/2000","-85.625","37.9357986450195","244","26.635","6.31","0","3.35661712055319","0.434212866090211","29.73132648",
"5/17/2000","-85.625","37.9357986450195","244","26.384","14.765","1.34582688","4.69937987291867","0.607962319124651","15.777901872",
"5/18/2000","-85.625","37.9357986450195","244","31.121","22.244","0","6.46980269006674","0.431604373647266","24.915492972",
"5/19/2000","-85.625","37.9357986450195","244","25.828","15.565","9.092904156","3.55650323256324","0.772036305471433","12.408020964",
"5/20/2000","-85.625","37.9357986450195","244","20.624","7.56999999999999","0.8548736112","2.2378753621274","0.762589386024963","14.901239988",
"5/21/2000","-85.625","37.9357986450195","244","23.167","4.04300000000001","0.1270296","1.68033138160245","0.686223772831794","29.940251778",
"5/22/2000","-85.625","37.9357986450195","244","27.182","6.02800000000002","0.199126908","2.12688802753557","0.544981731014313","25.267950144",
"5/23/2000","-85.625","37.9357986450195","244","29.212","16.776","0.7038120096","3.88041336388929","0.613008049676923","16.406094024",
"5/24/2000","-85.625","37.9357986450195","244","33.436","19.267","0","3.54076801770546","0.578816065825466","29.09081322",
"5/25/2000","-85.625","37.9357986450195","244","26.873","12.66","1.01966868","2.83016670495222","0.513156669704891","21.980190528",
"5/26/2000","-85.625","37.9357986450195","244","26.826","9.86500000000001","0.710678196","2.31532145305007","0.474677904468448","15.645092148",
"5/27/2000","-85.625","37.9357986450195","244","30.89","16.999","0.710678052","4.86807281374076","0.732847912988469","20.081251332",
"5/28/2000","-85.625","37.9357986450195","244","24.534","15.269","5.09663106","4.86651192978289","0.736249138688558","17.085432384",
"5/29/2000","-85.625","37.9357986450195","244","24.696","13.227","0.401687712","3.366566722953","0.704235401646979","23.949845028",
"5/30/2000","-85.625","37.9357986450195","244","28.475","10.515","0","1.9968321472797","0.627395033908634","29.949533208",
"5/31/2000","-85.625","37.9357986450195","244","32.203","15.916","0","3.01417111351583","0.535172202261225","29.68723602",
"6/1/2000","-85.625","37.9357986450195","244","33.247","15.374","0","2.67600453657561","0.510588843581039","29.909249208",
"6/2/2000","-85.625","37.9357986450195","244","34.115","18.972","0","4.01544940741636","0.502277507881982","21.512300688",
"6/3/2000","-85.625","37.9357986450195","244","26.565","14.608","0.5012515584","3.55838405357197","0.483926144428548","30.38680692",
"6/4/2000","-85.625","37.9357986450195","244","30.803","10.841","0","1.43179902405303","0.551345302464937","29.654772552",
"6/5/2000","-85.625","37.9357986450195","244","25.887","10.875","0.7724765304","3.91023256862111","0.673572069483576","18.749417148",
"6/6/2000","-85.625","37.9357986450195","244","23.194","10.466","0.20256066","4.36235694324959","0.50850973433732","29.45486232",
"6/7/2000","-85.625","37.9357986450195","244","29.174","5.32799999999997","0","1.43967706512782","0.517719450047538","31.24359972",
"6/8/2000","-85.625","37.9357986450195","244","30.302","10.367","0","3.27928954751195","0.41381045189599","30.69325962",
"6/9/2000","-85.625","37.9357986450195","244","32.603","16.598","0","3.04292253752607","0.457614311662463","30.72239532",
"6/10/2000","-85.625","37.9357986450195","244","34.46","19.138","0","3.33935561587103","0.465008382254411","29.08479636",
"6/11/2000","-85.625","37.9357986450195","244","35.317","22.044","0","3.24024785288204","0.495018956627073","26.419558248",
"6/12/2000","-85.625","37.9357986450195","244","34.682","20.659","0","3.27207529192806","0.478224694839551","20.82577824",
"6/13/2000","-85.625","37.9357986450195","244","35.108","24.167","0","3.35367943877665","0.421122112085006","15.308718552",
"6/14/2000","-85.625","37.9357986450195","244","30.201","22.97","0.0446319432","5.08606123192453","0.529283840105314","14.937801768",
"6/15/2000","-85.625","37.9357986450195","244","27.213","18.478","6.3995399784","4.30141869370841","0.784604925582881","11.110165344",
"6/16/2000","-85.625","37.9357986450195","244","27.206","21.542","7.5462305616","5.03621256749336","0.832630739005899","13.562713872",
"6/17/2000","-85.625","37.9357986450195","244","29.402","21.651","13.6745514","3.34470942855543","0.860554333384616","24.565382568",
"6/18/2000","-85.625","37.9357986450195","244","22.905","19.577","12.1141449","3.5511722140299","0.950079925135526","7.212376332",
"6/19/2000","-85.625","37.9357986450195","244","29.345","18.095","0.569915964","2.14896913667292","0.782022685906284","20.971410228",
"6/20/2000","-85.625","37.9357986450195","244","31.444","18.82","2.688213852","3.58987214698865","0.771075309820096","21.66221124",
"6/21/2000","-85.625","37.9357986450195","244","28.097","18.471","0.5390167464","4.40919974447878","0.746416586147432","19.2764259",
"6/22/2000","-85.625","37.9357986450195","244","32.078","16.363","0","3.48740342065003","0.538506521466442","30.79187064",
"6/23/2000","-85.625","37.9357986450195","244","34.281","17.606","0","2.62748613092365","0.443884536629032","29.65196304",
"6/24/2000","-85.625","37.9357986450195","244","33.605","21.954","0","4.3957429786252","0.389646827976777","23.36084838",
"6/25/2000","-85.625","37.9357986450195","244","31.249","17.892","0.0789642288","3.18266337061803","0.560093655690542","24.2457768",
"6/26/2000","-85.625","37.9357986450195","244","34.973","16.938","0","2.94864056671008","0.593392670040997","24.146999172",
"6/27/2000","-85.625","37.9357986450195","244","21.697","13.987","8.54530416","1.33008543977588","0.902116190348374","3.58436628",
"6/28/2000","-85.625","37.9357986450195","244","28.827","14.108","0","1.69028423506307","0.681302652096228","17.8659018",
"6/29/2000","-85.625","37.9357986450195","244","28.647","11.932","0","2.55647782305141","0.510869949234799","30.3439464",
"6/30/2000","-85.625","37.9357986450195","244","30.494","13.177","0","1.83322823587873","0.515141368586732","29.69915814",
"7/1/2000","-85.625","37.9357986450195","244","32.705","15.372","0","1.28821420990067","0.468469134944642","30.316551588",
"7/2/2000","-85.625","37.9357986450195","244","32.276","14.883","0.78449256","3.13468867398009","0.503398885346663","26.22301614",
"7/3/2000","-85.625","37.9357986450195","244","34.773","21.633","0.751877136","4.14519266526824","0.467758127739023","26.060004972",
"7/4/2000","-85.625","37.9357986450195","244","30.285","21.078","11.424925836","2.73192692760247","0.757434656227201","26.5426902",
"7/5/2000","-85.625","37.9357986450195","244","29.117","22.134","1.4986014696","2.39466662131456","0.761869361839648","9.611047512",
"7/6/2000","-85.625","37.9357986450195","244","33.56","18.93","1.680564924","2.09553586459087","0.71219604755716","28.86209892",
"7/7/2000","-85.625","37.9357986450195","244","30.77","18.529","0","3.63757646787292","0.520621638254746","30.1090563",
"7/8/2000","-85.625","37.9357986450195","244","34.813","14.48","0","1.87588439635934","0.482146915101086","30.12580638",
"7/9/2000","-85.625","37.9357986450195","244","35.867","15.671","0","2.69426656121305","0.487939471211958","29.1427821",
"7/10/2000","-85.625","37.9357986450195","244","36.577","21.062","0","3.24020470934665","0.448096810358802","26.390857068",
"7/11/2000","-85.625","37.9357986450195","244","36.958","22.469","1.435088988","2.35427695850178","0.537289042478174","25.100327304",
"7/12/2000","-85.625","37.9357986450195","244","32.885","22.111","7.3282210848","1.04496623922035","0.77757560160307","26.813928672",
"7/13/2000","-85.625","37.9357986450195","244","33.529","20.503","0.0360489024","2.08810469742806","0.610554202360574","24.923807928",
"7/14/2000","-85.625","37.9357986450195","244","34.69","15.137","0","3.34714315857379","0.457981501359152","29.73994389",
"7/15/2000","-85.625","37.9357986450195","244","32.078","18.435","0","3.05109078893193","0.475433407468065","28.286156448",
"7/16/2000","-85.625","37.9357986450195","244","30.539","14.84","0","2.65310597810139","0.537675866790284","29.6909424",
"7/17/2000","-85.625","37.9357986450195","244","32.568","14.258","0","1.63126414001689","0.507885514668624","28.7118558",
"7/18/2000","-85.625","37.9357986450195","244","33.286","18.008","0","1.73459561972445","0.527874897964488","25.839113832",
"7/19/2000","-85.625","37.9357986450195","244","27.843","19.507","1.59816852","3.46903745457337","0.685730649788053","24.739143192",
"7/20/2000","-85.625","37.9357986450195","244","30.156","13.334","0","1.43632081191094","0.603302349076947","27.815063688",
"7/21/2000","-85.625","37.9357986450195","244","30.005","14.219","0","2.38772615274887","0.496043620273786","27.986167296",
"7/22/2000","-85.625","37.9357986450195","244","28.746","14.287","0","2.68818104658104","0.441398060700017","28.720627128",
"7/23/2000","-85.625","37.9357986450195","244","28.427","14.7","0","2.4720941397888","0.437309982357147","21.78730674",
"7/24/2000","-85.625","37.9357986450195","244","28.792","14.496","0","3.17998012415799","0.423612659982946","29.589073848",
"7/25/2000","-85.625","37.9357986450195","244","33.344","14.578","0","1.86017654234682","0.565230594569361","28.722539592",
"7/26/2000","-85.625","37.9357986450195","244","32.916","15.751","0","2.01239091363268","0.533301827859202","28.6258473",
"7/27/2000","-85.625","37.9357986450195","244","33.509","13.959","0.0034332264","1.64298138096056","0.50447481596925","23.880880296",
"7/28/2000","-85.625","37.9357986450195","244","34.282","18.108","0.0205993656","2.59067680474211","0.463902222118188","23.531521176",
"7/29/2000","-85.625","37.9357986450195","244","30.672","18.918","2.2908218904","2.00697830112299","0.669118449192578","10.70319069",
"7/30/2000","-85.625","37.9357986450195","244","24.864","18.29","11.048983452","2.61958147844961","0.851751457722159","5.220223884",
"7/31/2000","-85.625","37.9357986450195","244","30.243","18.829","5.288031","2.53055837862678","0.864530222609656","20.3377491",
"8/1/2000","-85.625","37.9357986450195","244","32.165","17.596","0","1.97359991474127","0.662599492317507","27.389472264",
"8/2/2000","-85.625","37.9357986450195","244","32.912","18.435","0","2.39795121382218","0.621212275531444","27.2281518",
"8/3/2000","-85.625","37.9357986450195","244","33.007","19.175","0.60768108","2.5941491164887","0.596245567379849","26.902808748",
"8/4/2000","-85.625","37.9357986450195","244","31.964","16.321","0","2.36752021720917","0.503413050765994","27.459555156",
"8/5/2000","-85.625","37.9357986450195","244","34.41","14.34","0","1.87866504860235","0.452580067925999","27.3613473",
"8/6/2000","-85.625","37.9357986450195","244","37.062","25.82","0","5.34288323108408","0.414407771702896","24.897715992",
"8/7/2000","-85.625","37.9357986450195","244","37.17","21.002","0","4.24599087829249","0.42901752864936","25.95746214",
"8/8/2000","-85.625","37.9357986450195","244","35.421","21.111","0","2.29866550332688","0.48847212255932","20.987612676",
"8/9/2000","-85.625","37.9357986450195","244","38.293","25.589","0","4.19494437503733","0.443965547397118","24.475502772",
"8/10/2000","-85.625","37.9357986450195","244","33.303","18.766","0","2.81309890684422","0.465462083017054","27.3691089",
"8/11/2000","-85.625","37.9357986450195","244","30.411","16.169","0","3.15138661963638","0.469492498325134","27.409896144",
"8/12/2000","-85.625","37.9357986450195","244","30.309","14.479","0","2.79603893831046","0.425958138493196","27.503271108",
"8/13/2000","-85.625","37.9357986450195","244","29.997","12.718","0","2.22587659465616","0.461242264595292","26.961755724",
"8/14/2000","-85.625","37.9357986450195","244","33.884","13.424","0","1.50562879173004","0.474847236864957","26.573005836",
